Timestamp;Temperature;Vibration;Pressure;Flow Rate;Efficiency
2024-01-03 00:22:00;7,61928E+15;3,73362E+16;1,62159E+16;4,91521E+16;7,12742E+14
2024-01-02 13:38:00;7,53067E+15;2,97659E+16;1,52271E+16;2,81945E+16;6,85391E+15
2024-01-02 16:02:00;7,34393E+15;3,03605E+16;2,18486E+15;3,31788E+16;8,65145E+15
2024-01-03 10:41:00;7,6227E+14;6,9534E+15;3,0425E+15;4,6296E+15;8,90577E+15
2024-01-02 21:30:00;8,02768E+15;7,79265E+15;2,79456E+16;4,93716E+15;8,29157E+15
2024-01-01 08:16:00;7,4889E+15;3,92249E+15;1,75056E+16;1,68649E+16;7,7439E+15
2024-01-04 02:38:00;7,49223E+15;2,96506E+15;2,87588E+16;3,43599E+15;8,72744E+14
2024-01-02 02:36:00;8,03408E+15;6,47146E+16;2,64983E+16;3,77145E+16;9,55477E+15
2024-01-02 10:26:00;7,98068E+15;2,22309E+16;1,83345E+16;3,83268E+15;7,87293E+15
2024-01-02 19:04:00;8,29197E+15;3,0099E+15;3,0106E+16;1,841E+16;8,78796E+14
2024-01-01 07:21:00;6,62188E+15;3,33589E+14;3,16061E+16;1,28007E+16;8,80703E+15
nan;7,95256E+15;2,29778E+15;1,96511E+16;2,50496E+16;5,86567E+15
2024-01-03 10:43:00;7,80079E+14;1,57706E+16;2,77177E+15;4,24654E+15;9,11336E+14
2024-01-02 20:42:00;7,05717E+15;3,73191E+16;2,25626E+15;4,88255E+15;6,09777E+15
2024-01-01 06:16:00;7,62579E+15;3,01452E+16;1,61692E+16;2,77849E+14;7,4785E+15
2024-01-01 20:58:00;8,02556E+15;3,93062E+16;3,22271E+16;4,65686E+14;7,79124E+14
2024-01-01 04:37:00;7,08542E+13;1,67516E+16;3,14149E+16;3,88924E+16;6,97892E+15
2024-01-01 16:31:00;7,72128E+15;2,61347E+16;2,13589E+16;1,47198E+16;8,92404E+15
2024-01-03 10:24:00;;2,9704E+16;2,56301E+16;2,38175E+14;8,92596E+15
2024-01-01 01:53:00;6,96449E+15;4,21098E+15;2,52474E+16;3,97755E+15;7,60689E+15
2024-01-01 15:19:00;7,42886E+15;1,51463E+16;1,85492E+16;2,78893E+16;9,13917E+15
2024-01-02 17:49:00;7,65048E+15;3,28585E+15;1,79135E+16;3,62409E+16;8,94729E+15
2024-01-04 01:24:00;7,10193E+15;3,68378E+16;3,18854E+15;4,03847E+16;7,51536E+15
2024-01-01 02:45:00;7,06042E+15;7,53932E+15;3,23472E+15;4,92397E+14;6,26839E+15
2024-01-01 04:23:00;7,43248E+15;2,25413E+16;2,95036E+15;4,67274E+16;8,1854E+15
2024-01-04 04:43:00;7,90082E+15;3,39504E+16;1,64553E+16;2,37698E+16;8,49563E+15
2024-01-01 15:49:00;7,82187E+15;1,1682E+15;3,31828E+15;4,21097E+15;8,94314E+15
2024-01-04 04:34:00;7,06929E+14;5,82743E+15;3,46151E+15;2,48999E+16;6,26752E+15
nan;7,82608E+15;3,09528E+14;3,05123E+15;3,5851E+15;7,38826E+15
2024-01-03 14:50:00;7,08203E+15;3,29441E+14;2,20683E+15;1,24647E+16;8,54593E+15
2024-01-02 17:46:00;6,69492E+15;6,626E+14;2,31155E+15;4,1363E+14;7,50139E+15
2024-01-01 01:47:00;7,31643E+15;1,93495E+16;3,23927E+16;4,96472E+16;6,83489E+15
2024-01-02 23:30:00;8,06148E+15;5,23757E+15;2,06037E+16;3,15571E+15;7,92983E+15
2024-01-02 00:45:00;7,82798E+15;3,26082E+16;1,78372E+16;4,73017E+16;9,16629E+15
2024-01-01 06:02:00;7,49921E+15;2,97718E+15;3,14561E+16;4,49089E+15;9,12022E+15
2024-01-02 16:42:00;7,29165E+15;5,43017E+15;1,88667E+16;1,04613E+16;9,49788E+15
2024-01-04 02:06:00;7,30512E+15;3,76205E+16;3,3146E+16;1,35837E+16;7,22928E+14
2024-01-04 02:20:00;7,55439E+15;5,62615E+14;2,69136E+15;2,7453E+16;
2024-01-04 03:13:00;6,96578E+15;9,02434E+15;2,61074E+16;2,05803E+16;8,68001E+15
2024-01-02 17:45:00;7,32595E+15;5,44432E+15;3,0515E+16;2,60948E+16;8,29133E+15
2024-01-01 18:34:00;7,39222E+15;1,23047E+15;1,53293E+15;3,04242E+15;8,58115E+15
2024-01-03 08:37:00;6,82446E+15;4,42329E+15;2,92708E+16;2,9103E+15;7,4569E+14
2024-01-01 04:58:00;7,08078E+15;2,39736E+16;2,69699E+16;1,64931E+16;6,77322E+15
2024-01-02 03:55:00;7,70525E+14;6,755E+15;2,54756E+15;1,59367E+15;8,69033E+15
2024-01-03 07:47:00;7,50476E+15;5,82036E+15;1,93465E+16;2,65441E+15;7,48809E+14
2024-01-02 21:35:00;7,34562E+15;5,46006E+15;3,15887E+15;3,76365E+15;8,45673E+15
2024-01-02 22:59:00;7,04429E+15;2,7785E+15;2,0013E+16;3,36512E+15;8,93329E+14
2024-01-04 11:08:00;8,28842E+15;1,11633E+15;2,47955E+16;1,34407E+16;7,04616E+15
2024-01-04 09:34:00;7,08101E+14;4,10412E+15;1,81616E+16;2,13103E+15;8,64847E+15
2024-01-01 13:37:00;7,6258E+15;3,97174E+13;3,44742E+15;2,65863E+15;7,46865E+14
2024-01-04 00:05:00;7,25607E+15;3,75624E+16;1,88907E+16;2,32963E+15;8,06822E+15
nan;7,51814E+15;1,94539E+16;3,10644E+15;4,02219E+15;8,47912E+15
2024-01-03 15:06:00;7,7288E+15;2,80992E+15;2,02616E+16;2,75564E+15;7,30789E+14
2024-01-04 03:50:00;6,81487E+15;2,05139E+16;2,01209E+15;4,3317E+15;8,93844E+15
2024-01-03 11:32:00;7,49669E+15;2,80188E+16;2,34342E+16;4,33726E+15;6,71638E+14
2024-01-02 23:27:00;8,09536E+15;6,561E+15;3,1917E+16;4,75984E+16;7,31593E+15
2024-01-02 11:03:00;8,38075E+15;2,0521E+16;2,87511E+15;3,09462E+15;6,87161E+15
2024-01-01 13:33:00;7,43499E+15;2,73926E+15;3,24327E+16;2,10569E+16;5,83035E+16
2024-01-03 20:24:00;7,52084E+15;4,38788E+16;1,59442E+16;3,76796E+15;5,86548E+15
2024-01-02 16:53:00;8,60567E+15;7,05984E+15;3,41139E+16;4,05669E+16;6,63432E+15
2024-01-02 06:37:00;8,06746E+15;6,4329E+15;1,65427E+16;2,39526E+16;8,28682E+15
2024-01-03 00:22:00;7,19136E+14;1,25409E+16;2,94213E+15;4,29816E+15;7,93619E+15
2024-01-03 07:18:00;7,19051E+15;1,66276E+16;1,91435E+16;3,77631E+15;7,2748E+15
2024-01-03 14:03:00;7,97827E+15;1,66626E+16;3,18169E+15;4,88099E+15;7,79354E+15
2024-01-01 10:07:00;6,99448E+15;8,31525E+15;3,22472E+16;2,38121E+16;8,49196E+15
nan;8,04386E+15;5,43512E+15;2,6025E+16;4,69013E+15;9,09736E+15
2024-01-01 18:13:00;7,66715E+15;1,54321E+15;2,30574E+15;2,39053E+15;6,99365E+15
2024-01-01 23:07:00;7,75886E+15;2,25087E+16;3,08674E+16;4,46597E+16;9,04862E+15
2024-01-02 01:05:00;7,37163E+15;1,0217E+16;3,24806E+15;2,31147E+16;7,24792E+15
2024-01-03 18:04:00;7,18509E+15;1,36495E+16;2,97652E+16;4,6343E+15;7,5822E+15
2024-01-04 02:47:00;8,231E+14;1,03401E+16;3,31383E+16;1,06759E+15;8,1788E+15
2024-01-01 02:40:00;7,37663E+15;5,72359E+16;2,75306E+16;2,62039E+15;7,34666E+15
2024-01-01 03:23:00;7,29453E+14;6,83863E+15;2,84094E+16;1,20055E+16;7,05461E+15
2024-01-02 10:00:00;7,45993E+15;2,28103E+16;2,64372E+15;2,62988E+16;9,28592E+15
2024-01-01 14:53:00;7,59651E+15;2,37951E+16;2,47632E+16;2,68673E+15;7,47869E+15
2024-01-04 10:13:00;6,98459E+15;6,76686E+16;2,80972E+16;4,63133E+15;6,55401E+15
2024-01-03 00:54:00;7,21756E+15;3,14213E+15;2,62231E+16;4,19911E+15;7,7255E+15
2024-01-02 14:42:00;7,19098E+14;3,95562E+15;2,96248E+16;2,06618E+16;7,02018E+14
2024-01-02 16:35:00;7,92264E+15;3,13787E+15;3,36847E+15;4,34106E+16;8,04252E+15
2024-01-01 20:30:00;7,05702E+15;3,13938E+16;2,24609E+16;1,72591E+16;8,27812E+15
2024-01-03 13:15:00;6,62212E+15;2,39117E+15;2,32234E+16;3,76995E+15;5,76252E+16
2024-01-03 02:46:00;6,51645E+15;1,15492E+16;1,53007E+15;2,10953E+16;8,85338E+15
2024-01-04 05:34:00;6,76481E+15;2,70859E+16;2,55407E+16;4,86766E+15;7,51908E+15
2024-01-03 08:59:00;8,18077E+15;4,51024E+15;;4,73463E+15;7,69724E+15
2024-01-02 20:26:00;7,5081E+15;6,77282E+15;2,932E+16;2,2072E+16;6,35204E+16
2024-01-01 23:27:00;7,75062E+15;1,45775E+16;3,05917E+16;1,11759E+16;7,22363E+15
nan;7,76824E+15;2,09061E+16;2,94548E+15;3,58925E+15;7,87725E+15
2024-01-01 09:37:00;7,52809E+14;3,75317E+16;2,59329E+15;1,65084E+16;6,22751E+15
2024-01-03 06:53:00;7,46261E+15;3,15143E+16;2,56843E+16;1,47017E+16;6,66472E+15
2024-01-03 19:14:00;8,02226E+14;3,02678E+15;2,79311E+16;4,6288E+14;7,04742E+15
2024-01-03 03:52:00;7,573E+14;1,03732E+16;2,6094E+15;3,25481E+16;6,72896E+15
2024-01-03 23:30:00;8,19955E+15;1,20093E+15;3,00058E+15;4,73598E+15;7,52825E+15
2024-01-04 00:14:00;7,81041E+15;5,01673E+15;3,28906E+16;2,05821E+16;9,1123E+15
2024-01-01 15:31:00;7,1911E+15;1,40343E+15;2,57226E+16;2,32856E+16;8,07007E+15
2024-01-03 16:37:00;7,25143E+15;4,53741E+15;1,72068E+16;4,74714E+16;7,69668E+14
2024-01-01 07:08:00;7,13627E+14;3,59115E+15;1,76207E+16;2,78223E+15;8,80629E+15
2024-01-04 07:13:00;8,10877E+15;4,97978E+15;2,25184E+15;1,93577E+16;7,1781E+15
2024-01-04 09:26:00;7,29747E+15;1,84496E+16;2,49259E+16;2,6607E+15;9,3255E+15
2024-01-01 14:17:00;7,10076E+15;2,18857E+16;;2,40411E+15;6,44273E+14
2024-01-03 05:53:00;7,65989E+14;3,39683E+16;2,4055E+16;4,15081E+15;7,78667E+15
2024-01-03 08:15:00;7,45142E+15;5,25898E+15;1,77147E+16;2,64423E+14;9,28183E+15
2024-01-02 18:41:00;7,64728E+15;4,45236E+15;1,98166E+15;1,30807E+15;6,9659E+15
2024-01-03 15:21:00;8,44491E+15;8,39461E+15;2,96792E+15;3,42236E+15;6,71149E+15
2024-01-02 20:00:00;7,95654E+14;3,79537E+15;3,47114E+16;4,55485E+16;7,35703E+15
2024-01-04 05:43:00;7,51351E+15;3,88994E+15;1,87241E+16;4,65138E+16;6,85258E+15
2024-01-04 02:50:00;6,79579E+15;3,22899E+15;2,17819E+16;2,92891E+16;8,63797E+15
2024-01-02 15:07:00;7,25002E+15;3,23876E+16;2,20137E+16;1,05245E+16;9,51728E+15
nan;7,85552E+15;1,54303E+15;1,94665E+16;3,40246E+15;9,08629E+15
2024-01-02 22:21:00;6,91448E+15;2,31731E+15;1,90811E+16;2,87113E+16;6,60315E+15
2024-01-01 10:52:00;8,57049E+15;1,67949E+16;1,76339E+16;4,76611E+15;9,13202E+14
2024-01-03 11:03:00;7,50721E+15;7,08979E+15;3,31503E+15;4,54371E+15;8,24929E+15
2024-01-03 13:17:00;7,52442E+15;6,51276E+15;2,79874E+16;4,59878E+15;9,17181E+15
2024-01-01 23:53:00;7,16668E+15;9,0575E+15;2,08094E+15;4,13103E+16;8,0713E+15
2024-01-01 10:15:00;7,74837E+15;3,20914E+16;2,01619E+16;1,99914E+16;7,09559E+15
2024-01-03 09:28:00;6,921E+15;2,06796E+16;2,67945E+15;3,30572E+15;7,10854E+15
2024-01-02 18:55:00;8,58245E+15;1,65387E+16;2,89444E+15;4,38445E+15;7,65805E+15
2024-01-01 00:53:00;8,15868E+15;1,62026E+16;2,00602E+14;4,14564E+15;8,75654E+15
2024-01-03 07:40:00;7,99215E+15;5,61444E+15;2,19433E+16;4,29516E+16;6,9562E+15
2024-01-02 09:57:00;6,80479E+15;1,29337E+16;2,08122E+15;2,9103E+15;9,1677E+15
2024-01-02 04:25:00;7,60271E+15;2,97307E+16;1,67542E+15;2,06301E+16;6,7791E+15
2024-01-03 19:40:00;8,10454E+15;1,78735E+16;2,27306E+15;1,25228E+16;6,38256E+15
2024-01-04 00:32:00;7,79655E+14;7,38298E+15;2,56722E+15;2,11398E+15;8,19038E+14
2024-01-02 00:53:00;6,99895E+15;1,46684E+16;2,81073E+15;1,07808E+16;9,21016E+15
2024-01-04 10:43:00;7,17495E+15;1,95467E+15;2,33347E+16;2,30594E+16;8,93268E+13
2024-01-01 10:32:00;7,27403E+15;7,13571E+15;3,46674E+15;4,81002E+16;6,67372E+15
2024-01-01 13:23:00;7,19828E+15;1,13936E+16;2,75168E+15;2,07034E+16;6,62696E+15
2024-01-04 10:33:00;8,26439E+15;2,35744E+15;3,27317E+16;4,72129E+16;6,78185E+15
2024-01-02 08:13:00;6,53949E+15;1,92213E+16;3,33198E+15;4,89119E+15;9,21027E+14
2024-01-02 11:04:00;7,82796E+15;1,64406E+16;3,1428E+15;1,41138E+16;7,09239E+15
2024-01-01 16:30:00;6,85385E+15;3,0712E+15;2,03997E+16;4,24687E+16;6,7624E+15
2024-01-02 22:14:00;7,01937E+15;2,13068E+16;2,36255E+16;4,79529E+16;8,68603E+15
2024-01-02 17:10:00;6,49513E+15;3,85862E+15;1,50077E+16;1,84115E+16;8,33083E+15
2024-01-01 23:39:00;7,22547E+15;2,43773E+16;2,40281E+15;2,54022E+16;9,17976E+15
2024-01-03 10:33:00;8,25537E+15;2,2007E+16;2,08751E+16;4,35192E+16;6,98486E+13
2024-01-01 07:58:00;7,63241E+15;2,36951E+16;1,72379E+15;1,56255E+16;8,48081E+14
2024-01-03 08:40:00;6,90082E+15;3,43932E+16;3,17718E+16;3,2401E+15;6,65869E+15
2024-01-01 03:39:00;;3,08564E+16;2,84689E+15;1,96565E+15;
2024-01-02 08:49:00;8,11565E+15;5,20691E+15;3,49821E+16;4,06032E+16;7,40563E+15
2024-01-01 21:28:00;7,55202E+15;4,74993E+14;2,49678E+16;3,47494E+16;6,00781E+15
2024-01-03 04:43:00;8,51737E+15;3,25455E+16;2,16141E+16;3,47069E+15;6,40194E+15
2024-01-04 05:58:00;7,91078E+15;1,95881E+16;2,02762E+16;4,66487E+16;9,19555E+15
2024-01-02 19:38:00;7,84133E+15;3,02106E+15;2,37072E+15;3,68967E+14;8,6668E+15
2024-01-03 12:12:00;7,09831E+15;5,60601E+14;2,11974E+16;1,58936E+15;9,04558E+15
2024-01-01 00:43:00;7,8137E+15;1,66605E+16;3,48152E+16;1,69583E+15;6,33133E+15
2024-01-03 03:34:00;7,6084E+15;4,13798E+15;1,86559E+16;2,09848E+16;8,69185E+15
2024-01-03 08:12:00;7,75991E+15;1,48922E+16;1,53826E+15;1,15177E+16;5,88219E+16
2024-01-03 15:12:00;7,15771E+15;7,38339E+15;1,76E+15;2,46013E+16;7,07822E+15
2024-01-03 11:31:00;7,56405E+15;3,52526E+15;3,28306E+15;2,53162E+15;7,90783E+15
2024-01-04 11:00:00;7,09157E+15;5,96123E+15;2,88784E+16;3,83788E+15;7,34822E+15
2024-01-02 01:03:00;6,42643E+15;4,42536E+15;3,06794E+16;2,31277E+15;6,33833E+15
2024-01-01 09:16:00;7,99915E+15;1,76927E+16;2,14094E+15;4,42613E+16;9,33712E+15
2024-01-04 08:30:00;;3,82809E+16;2,74541E+15;2,53679E+15;6,24164E+16
2024-01-03 09:19:00;7,55359E+15;3,27046E+16;2,9158E+16;4,99751E+16;8,66617E+15
2024-01-02 07:32:00;7,6665E+14;2,92448E+16;2,15283E+15;2,9003E+14;8,58839E+15
2024-01-04 00:03:00;7,66328E+15;2,83332E+15;2,94906E+16;4,54962E+16;7,05786E+14
2024-01-01 04:15:00;7,35846E+15;5,64366E+16;2,75932E+15;1,88344E+16;7,63276E+15
2024-01-02 08:35:00;7,63561E+15;3,25037E+16;2,09247E+15;1,01397E+16;6,38442E+15
2024-01-01 02:47:00;7,73548E+14;3,27223E+16;1,60571E+16;3,0524E+16;7,45664E+15
2024-01-04 08:14:00;7,86748E+15;4,85231E+16;1,97573E+16;3,05964E+15;7,10842E+15
2024-01-01 21:04:00;8,36672E+15;5,29524E+15;2,73907E+15;4,81995E+15;6,0672E+14
2024-01-02 01:05:00;7,6171E+15;6,39368E+15;2,69806E+15;1,78116E+15;6,64909E+15
2024-01-01 11:10:00;7,53202E+15;2,89066E+15;2,5153E+15;1,78859E+16;9,1156E+15
2024-01-03 17:07:00;7,04664E+15;4,19563E+15;2,00295E+15;2,6778E+16;8,20454E+15
2024-01-02 10:15:00;7,71797E+15;4,82666E+15;2,38907E+14;3,0705E+16;5,85388E+16
2024-01-01 14:57:00;1,88295E+15;2,86186E+15;1,78809E+16;3,56722E+14;7,94096E+15
2024-01-01 19:38:00;7,40385E+15;1,73634E+16;2,82477E+16;2,17909E+16;6,8863E+15
2024-01-02 20:26:00;7,77231E+15;5,63976E+15;3,23832E+15;2,05975E+16;9,19053E+15
2024-01-03 05:13:00;7,35374E+14;1,20327E+15;2,42737E+15;4,36195E+15;9,47895E+15
2024-01-03 00:10:00;7,8355E+15;3,59931E+16;1,926E+16;2,98063E+15;8,35255E+15
2024-01-02 22:13:00;7,9563E+15;1,95819E+16;3,15577E+15;4,72615E+16;5,84819E+15
2024-01-02 19:41:00;7,94931E+15;3,86281E+16;2,12616E+14;3,73365E+15;6,61086E+15
2024-01-01 16:48:00;7,55892E+14;3,04711E+15;2,68794E+16;1,24979E+16;
2024-01-01 15:56:00;6,98002E+15;4,99393E+15;1,65084E+16;1,42898E+16;8,1576E+15
2024-01-01 00:02:00;7,19404E+15;4,34874E+16;2,93587E+15;4,47829E+16;
2024-01-02 15:30:00;7,79758E+15;3,6633E+16;2,42134E+16;1,8426E+16;6,32929E+15
2024-01-03 00:34:00;;4,68242E+15;2,3467E+15;1,67193E+15;7,11466E+15
2024-01-02 05:29:00;;2,88715E+16;3,36967E+16;4,55056E+16;9,00852E+15
nan;7,72792E+15;8,33468E+15;2,48298E+15;4,8179E+16;7,95056E+14
2024-01-01 17:05:00;7,22197E+15;1,56787E+16;1,5335E+16;3,60935E+16;7,10442E+15
2024-01-01 08:51:00;7,01302E+15;2,81278E+16;3,41964E+16;1,40631E+16;6,37421E+15
2024-01-03 14:04:00;7,16184E+15;2,2092E+15;1,52443E+16;1,08833E+15;6,56669E+14
2024-01-03 12:49:00;6,45876E+15;5,48124E+15;2,57174E+16;3,39531E+15;7,52722E+15
2024-01-02 23:53:00;8,17672E+15;6,38032E+15;2,76719E+15;1,2358E+16;8,35728E+15
2024-01-03 16:50:00;6,38493E+15;1,36842E+16;3,28897E+15;3,19301E+16;7,7783E+15
2024-01-03 04:00:00;7,36809E+15;1,06926E+15;2,85842E+16;2,60731E+15;7,81026E+15
2024-01-03 19:02:00;6,91094E+15;3,44488E+16;3,12227E+16;1,13064E+16;6,35639E+16
2024-01-01 12:11:00;7,05781E+15;2,53897E+16;3,03985E+16;4,8161E+16;7,08542E+15
2024-01-03 08:46:00;8,18826E+15;3,90199E+16;1,92707E+16;1,03575E+16;8,66391E+15
2024-01-02 14:59:00;7,60053E+15;3,85908E+16;2,90094E+16;2,41668E+16;8,59326E+15
2024-01-01 16:07:00;7,0173E+14;1,89889E+15;2,77516E+16;4,22255E+15;8,93596E+15
2024-01-02 02:20:00;7,20524E+15;4,78165E+16;1,98794E+15;4,89793E+15;9,17085E+15
2024-01-02 18:45:00;7,11726E+15;1,89563E+16;1,75666E+16;1,18066E+16;7,89134E+15
2024-01-02 21:26:00;7,47823E+14;1,45512E+16;3,00328E+16;4,80311E+15;8,14937E+15
2024-01-02 23:00:00;7,58645E+15;1,52345E+16;3,44225E+16;2,34586E+16;7,447E+14
2024-01-02 04:33:00;8,44779E+14;5,64733E+15;2,97689E+16;1,63389E+16;9,53973E+15
2024-01-02 09:15:00;6,54185E+15;1,12844E+15;2,9989E+16;4,29455E+15;9,25401E+15
2024-01-02 08:22:00;7,48259E+15;8,51727E+15;1,83341E+16;3,57042E+16;6,09655E+15
2024-01-02 22:34:00;7,34222E+15;2,70058E+16;1,99411E+16;1,39702E+15;7,58865E+15
2024-01-03 18:15:00;7,97327E+15;1,73454E+14;2,67153E+16;3,47337E+14;7,23317E+15
2024-01-01 20:55:00;7,67741E+15;4,17189E+15;1,56286E+16;4,2664E+16;6,68681E+15
2024-01-02 11:04:00;7,79518E+15;3,28769E+16;2,83585E+15;3,19592E+14;7,48856E+15
2024-01-02 04:54:00;7,67254E+15;3,64799E+15;1,78962E+16;2,37056E+15;7,50723E+15
2024-01-04 07:38:00;7,034E+14;3,41225E+16;2,32679E+15;1,85526E+15;8,55215E+14
2024-01-01 20:24:00;8,10563E+15;3,21624E+16;2,14038E+16;4,00205E+16;9,29515E+15
2024-01-03 21:10:00;7,89925E+15;1,94864E+16;1,71291E+15;2,59671E+16;7,74351E+15
2024-01-04 11:14:00;7,95776E+15;2,85923E+16;;4,32774E+16;7,04008E+15
2024-01-03 18:09:00;8,13203E+15;2,29611E+15;2,22249E+16;4,05674E+16;7,54699E+15
2024-01-02 06:39:00;7,70884E+14;8,4804E+15;1,58797E+16;4,00964E+15;6,47118E+15
2024-01-01 00:57:00;8,2405E+15;3,1999E+16;2,38884E+16;4,17576E+16;7,43253E+15
2024-01-01 14:06:00;7,68882E+15;9,53563E+15;;3,22249E+16;7,75967E+15
2024-01-04 01:54:00;7,39047E+15;4,33229E+14;1,76083E+15;4,11841E+15;9,17943E+15
nan;7,4967E+15;1,09087E+15;2,66999E+15;4,51516E+15;7,93856E+14
2024-01-04 02:53:00;7,48808E+15;1,53532E+15;2,10405E+16;2,20385E+16;6,31483E+14
2024-01-01 05:18:00;7,2403E+15;1,25815E+16;2,0193E+16;2,00715E+16;6,15644E+16
2024-01-03 15:36:00;8,31594E+14;4,66475E+15;3,09097E+16;2,83509E+16;7,34989E+15
2024-01-01 12:09:00;7,64815E+15;4,13536E+15;2,43548E+16;3,21118E+15;6,6107E+15
nan;7,54737E+15;3,56476E+16;2,25585E+15;1,11256E+16;7,21181E+15
2024-01-02 23:20:00;7,69414E+15;1,68753E+16;3,12604E+15;1,72712E+15;8,77069E+15
2024-01-04 09:29:00;8,98993E+15;3,43763E+16;3,32069E+15;1,08894E+16;8,15158E+15
2024-01-02 03:01:00;6,93414E+14;4,50867E+15;2,13017E+16;3,24682E+16;8,29987E+15
2024-01-04 01:43:00;7,07748E+15;2,42892E+14;1,6008E+16;4,08447E+16;7,56606E+15
2024-01-01 21:47:00;6,80971E+15;1,30119E+16;2,58144E+16;4,30589E+16;8,61873E+15
2024-01-03 23:44:00;7,3837E+15;3,63395E+15;2,93031E+15;3,23378E+15;9,39503E+15
2024-01-03 17:02:00;7,62276E+15;4,81501E+14;2,67558E+16;1,16459E+16;7,1939E+15
2024-01-01 18:16:00;7,26734E+15;4,2803E+15;2,87611E+15;3,3629E+15;8,36434E+15
nan;7,23014E+15;4,60866E+15;2,79345E+15;2,59744E+16;
2024-01-04 02:41:00;7,5712E+15;3,07766E+15;;4,3953E+16;6,81759E+15
2024-01-02 17:03:00;7,24895E+14;4,7513E+15;3,23184E+16;2,62624E+16;9,21962E+15
nan;7,65509E+15;5,3834E+15;1,76369E+16;3,87283E+16;6,53712E+15
2024-01-02 05:48:00;8,05712E+15;2,28119E+15;2,40521E+15;1,77896E+15;6,27413E+15
2024-01-01 04:10:00;7,83852E+15;2,16261E+16;2,40954E+16;4,69341E+15;7,70258E+15
2024-01-04 10:06:00;7,94051E+15;1,85335E+16;2,41267E+15;2,18108E+16;8,30056E+15
nan;8,04296E+14;8,46532E+15;3,36141E+15;1,0232E+16;5,90353E+15
2024-01-04 05:30:00;7,64141E+15;6,84252E+14;2,15439E+15;1,32627E+16;7,18152E+15
2024-01-01 03:12:00;7,42068E+15;8,89155E+15;2,72855E+16;1,91746E+16;7,45682E+15
2024-01-01 13:40:00;7,11387E+15;2,87068E+15;3,29263E+16;1,66194E+16;7,43148E+15
2024-01-04 05:07:00;7,30441E+14;2,21694E+15;1,60108E+16;1,76183E+15;7,50263E+15
2024-01-01 11:54:00;7,23816E+15;5,80899E+15;3,25711E+15;3,31697E+15;6,42236E+15
2024-01-02 12:35:00;7,86584E+15;1,60153E+16;3,02992E+16;2,89344E+16;8,65063E+15
2024-01-01 11:55:00;;1,41693E+16;1,91574E+16;3,84824E+15;8,34578E+15
2024-01-04 01:20:00;7,84838E+14;8,34818E+15;2,15102E+16;4,16133E+15;6,49341E+15
2024-01-03 23:30:00;6,91983E+15;2,34251E+16;2,12117E+16;3,06674E+16;8,08633E+15
2024-01-01 06:28:00;8,21587E+15;4,6517E+15;1,94261E+15;3,37154E+16;8,68576E+15
2024-01-03 21:26:00;7,28651E+14;1,99361E+16;2,77704E+16;4,10288E+16;6,23406E+15
2024-01-04 10:31:00;6,94999E+15;2,60658E+16;3,46566E+16;1,35957E+15;8,63278E+14
2024-01-02 20:47:00;7,28039E+15;3,81618E+15;1,83322E+16;2,7359E+15;6,99191E+15
2024-01-04 01:10:00;8,74188E+15;1,21951E+16;1,96438E+16;3,11366E+16;8,10809E+14
2024-01-01 14:20:00;7,30614E+15;9,0548E+15;2,08075E+16;3,39155E+15;8,44875E+15
2024-01-01 16:21:00;7,33745E+15;4,37557E+15;3,37514E+14;3,16997E+15;8,0129E+15
2024-01-04 10:07:00;7,40395E+15;2,25744E+15;2,75164E+16;2,40314E+16;6,76493E+15
2024-01-02 04:55:00;7,42569E+15;8,77289E+15;1,92534E+16;2,15001E+15;6,98725E+15
2024-01-02 19:27:00;7,10926E+15;7,36407E+15;3,10798E+16;2,76312E+16;7,61274E+15
2024-01-02 17:06:00;7,57161E+15;6,41463E+15;3,34575E+15;1,26635E+16;
2024-01-01 03:58:00;8,0378E+15;1,99099E+16;2,30688E+16;2,88466E+16;7,65328E+13
2024-01-03 18:55:00;7,65714E+15;1,00016E+16;1,84563E+16;4,86285E+16;8,70706E+15
2024-01-03 23:02:00;6,94442E+15;2,91308E+15;2,11983E+16;1,21558E+15;5,9025E+15
2024-01-03 01:37:00;7,32783E+15;5,32164E+15;1,93423E+16;1,61177E+16;8,64675E+15
2024-01-01 11:52:00;7,22424E+15;1,21787E+15;1,90285E+15;3,5214E+16;7,31894E+15
nan;7,52647E+13;3,5081E+15;1,84158E+16;3,82955E+16;8,18856E+15
2024-01-01 07:53:00;8,16523E+15;2,13508E+14;3,2521E+16;4,76489E+15;6,93973E+15
2024-01-01 15:45:00;7,42556E+15;2,85085E+16;1,67178E+16;4,66728E+16;7,2673E+15
2024-01-03 06:11:00;7,45592E+15;1,38581E+16;2,3267E+16;2,92684E+15;8,06879E+15
2024-01-02 20:41:00;8,38882E+15;2,45967E+15;1,52947E+16;1,43742E+16;9,10255E+14
2024-01-01 01:37:00;7,9381E+14;7,67624E+15;2,08679E+14;2,91594E+16;7,99686E+14
2024-01-02 06:05:00;7,78704E+15;3,20205E+16;2,91387E+15;3,05888E+15;8,08583E+15
2024-01-01 13:23:00;8,47907E+15;5,75289E+13;1,90567E+16;2,71502E+16;
2024-01-03 11:12:00;7,74491E+15;4,37522E+15;3,49746E+16;4,65832E+16;6,24712E+14
2024-01-04 10:49:00;6,50674E+14;6,66662E+15;1,5966E+16;2,91692E+16;8,87168E+15
